data_id,sensor_id,sensor_name,timestamp,measurement_type,value
620,446400103,Soil Moisture Sensor,1748792632,moisture,3179.0
621,446400103,Soil Moisture Sensor,1748792638,moisture,2644.0
622,446400103,Soil Moisture Sensor,1748792644,moisture,3474.0
623,446400103,Soil Moisture Sensor,1748792650,moisture,3649.0
624,446400103,Soil Moisture Sensor,1748792657,moisture,2766.0
625,446400103,Soil Moisture Sensor,1748792663,moisture,2615.0
626,446400103,Soil Moisture Sensor,1748792669,moisture,2515.0
627,446400103,Soil Moisture Sensor,1748792673,moisture,2512.0
628,446400103,Soil Moisture Sensor,1748792679,moisture,2463.0
629,446400103,Soil Moisture Sensor,1748792689,moisture,2328.0
630,446400103,Soil Moisture Sensor,1748792692,moisture,2253.0
631,446400103,Soil Moisture Sensor,1748792698,moisture,2208.0
632,446400103,Soil Moisture Sensor,1748792742,moisture,1820.0
633,446400103,Soil Moisture Sensor,1748792748,moisture,1827.0
634,446400103,Soil Moisture Sensor,1748792752,moisture,2074.0
635,446400103,Soil Moisture Sensor,1748792758,moisture,1671.0
636,446400103,Soil Moisture Sensor,1748792769,moisture,1776.0
637,446400103,Soil Moisture Sensor,1748792774,moisture,1793.0
638,446400103,Soil Moisture Sensor,1748792778,moisture,2411.0
639,446400103,Soil Moisture Sensor,1748792784,moisture,2061.0
640,446400103,Soil Moisture Sensor,1748792790,moisture,2337.0
668,446400101,Temperature Sensor,1749137948,temperature,15.0
668,446400101,Temperature Sensor,1749137948,humidity,58.0
669,446400101,Temperature Sensor,1749137953,temperature,15.0
669,446400101,Temperature Sensor,1749137953,humidity,58.0
670,446400101,Temperature Sensor,1749137957,temperature,15.0
670,446400101,Temperature Sensor,1749137957,humidity,58.0
671,446400101,Temperature Sensor,1749137962,temperature,15.0
671,446400101,Temperature Sensor,1749137962,humidity,58.0
672,446400101,Temperature Sensor,1749137967,temperature,15.0
672,446400101,Temperature Sensor,1749137967,humidity,58.0
673,446400101,Temperature Sensor,1749137971,temperature,15.0
673,446400101,Temperature Sensor,1749137971,humidity,58.0
674,446400101,Temperature Sensor,1749137981,temperature,15.0
674,446400101,Temperature Sensor,1749137981,humidity,60.0
675,446400101,Temperature Sensor,1749137985,temperature,15.0
675,446400101,Temperature Sensor,1749137985,humidity,60.0
676,446400101,Temperature Sensor,1749137990,temperature,15.0
676,446400101,Temperature Sensor,1749137990,humidity,60.0
677,446400101,Temperature Sensor,1749137994,temperature,15.0
677,446400101,Temperature Sensor,1749137994,humidity,60.0
678,446400101,Temperature Sensor,1749138030,temperature,15.0
678,446400101,Temperature Sensor,1749138030,humidity,64.0
679,446400101,Temperature Sensor,1749138034,temperature,15.0
679,446400101,Temperature Sensor,1749138034,humidity,64.0
680,446400101,Temperature Sensor,1749138039,temperature,15.0
680,446400101,Temperature Sensor,1749138039,humidity,64.0
681,446400101,Temperature Sensor,1749138043,temperature,15.0
681,446400101,Temperature Sensor,1749138043,humidity,64.0
682,446400101,Temperature Sensor,1749138048,temperature,15.0
682,446400101,Temperature Sensor,1749138048,humidity,64.0
683,446400101,Temperature Sensor,1749138052,temperature,15.0
683,446400101,Temperature Sensor,1749138052,humidity,64.0
684,446400101,Temperature Sensor,1749138057,temperature,15.0
684,446400101,Temperature Sensor,1749138057,humidity,64.0
685,446400101,Temperature Sensor,1749138069,temperature,16.0
685,446400101,Temperature Sensor,1749138069,humidity,66.0
686,446400101,Temperature Sensor,1749138074,temperature,16.0
686,446400101,Temperature Sensor,1749138074,humidity,66.0
687,446400101,Temperature Sensor,1749138079,temperature,16.0
687,446400101,Temperature Sensor,1749138079,humidity,66.0
688,446400101,Temperature Sensor,1749138083,temperature,16.0
688,446400101,Temperature Sensor,1749138083,humidity,66.0
689,446400101,Temperature Sensor,1749138088,temperature,16.0
689,446400101,Temperature Sensor,1749138088,humidity,66.0
690,446400101,Temperature Sensor,1749138092,temperature,16.0
690,446400101,Temperature Sensor,1749138092,humidity,66.0
691,446400101,Temperature Sensor,1749138097,temperature,16.0
691,446400101,Temperature Sensor,1749138097,humidity,66.0
692,446400101,Temperature Sensor,1749138101,temperature,16.0
692,446400101,Temperature Sensor,1749138101,humidity,66.0
693,446400101,Temperature Sensor,1749138108,temperature,16.0
693,446400101,Temperature Sensor,1749138108,humidity,68.0
694,446400101,Temperature Sensor,1749138121,temperature,16.0
694,446400101,Temperature Sensor,1749138121,humidity,68.0
695,446400101,Temperature Sensor,1749138125,temperature,16.0
695,446400101,Temperature Sensor,1749138125,humidity,68.0
696,446400101,Temperature Sensor,1749138130,temperature,16.0
696,446400101,Temperature Sensor,1749138130,humidity,68.0
697,446400101,Temperature Sensor,1749138135,temperature,16.0
697,446400101,Temperature Sensor,1749138135,humidity,68.0
698,446400101,Temperature Sensor,1749138139,temperature,16.0
698,446400101,Temperature Sensor,1749138139,humidity,68.0
699,446400101,Temperature Sensor,1749138144,temperature,16.0
699,446400101,Temperature Sensor,1749138144,humidity,68.0
700,446400101,Temperature Sensor,1749138148,temperature,16.0
700,446400101,Temperature Sensor,1749138148,humidity,68.0
701,446400101,Temperature Sensor,1749138159,temperature,16.0
701,446400101,Temperature Sensor,1749138159,humidity,70.0
702,446400101,Temperature Sensor,1749138164,temperature,16.0
702,446400101,Temperature Sensor,1749138164,humidity,70.0
703,446400101,Temperature Sensor,1749138168,temperature,16.0
703,446400101,Temperature Sensor,1749138168,humidity,70.0
704,446400101,Temperature Sensor,1749138173,temperature,16.0
704,446400101,Temperature Sensor,1749138173,humidity,70.0
705,446400101,Temperature Sensor,1749138177,temperature,16.0
705,446400101,Temperature Sensor,1749138177,humidity,70.0
706,446400101,Temperature Sensor,1749138182,temperature,16.0
706,446400101,Temperature Sensor,1749138182,humidity,70.0
707,446400101,Temperature Sensor,1749138186,temperature,16.0
707,446400101,Temperature Sensor,1749138186,humidity,70.0
708,446400101,Temperature Sensor,1749138191,temperature,16.0
708,446400101,Temperature Sensor,1749138191,humidity,70.0
709,446400101,Temperature Sensor,1749138195,temperature,16.0
709,446400101,Temperature Sensor,1749138195,humidity,72.0
710,446400101,Temperature Sensor,1749138200,temperature,16.0
710,446400101,Temperature Sensor,1749138200,humidity,72.0
711,446400101,Temperature Sensor,1749138205,temperature,16.0
711,446400101,Temperature Sensor,1749138205,humidity,72.0
712,446400101,Temperature Sensor,1749138209,temperature,16.0
712,446400101,Temperature Sensor,1749138209,humidity,72.0
713,446400101,Temperature Sensor,1749138218,temperature,16.0
713,446400101,Temperature Sensor,1749138218,humidity,72.0
714,446400101,Temperature Sensor,1749138223,temperature,16.0
714,446400101,Temperature Sensor,1749138223,humidity,72.0
715,446400101,Temperature Sensor,1749138227,temperature,16.0
715,446400101,Temperature Sensor,1749138227,humidity,72.0
716,446400101,Temperature Sensor,1749138232,temperature,16.0
716,446400101,Temperature Sensor,1749138232,humidity,72.0
717,446400101,Temperature Sensor,1749138248,temperature,16.0
717,446400101,Temperature Sensor,1749138248,humidity,74.0
718,446400101,Temperature Sensor,1749138252,temperature,16.0
718,446400101,Temperature Sensor,1749138252,humidity,74.0
719,446400101,Temperature Sensor,1749138257,temperature,16.0
719,446400101,Temperature Sensor,1749138257,humidity,74.0
720,446400101,Temperature Sensor,1749138261,temperature,16.0
720,446400101,Temperature Sensor,1749138261,humidity,74.0
721,446400101,Temperature Sensor,1749138266,temperature,16.0
721,446400101,Temperature Sensor,1749138266,humidity,74.0
722,446400101,Temperature Sensor,1749138270,temperature,16.0
722,446400101,Temperature Sensor,1749138270,humidity,74.0
723,446400101,Temperature Sensor,1749138281,temperature,16.0
723,446400101,Temperature Sensor,1749138281,humidity,76.0
724,446400101,Temperature Sensor,1749138285,temperature,16.0
724,446400101,Temperature Sensor,1749138285,humidity,76.0
725,446400101,Temperature Sensor,1749138292,temperature,16.0
725,446400101,Temperature Sensor,1749138292,humidity,76.0
726,446400101,Temperature Sensor,1749138334,temperature,16.0
727,446400102,Humidity Sensor,1749138336,humidity,44.0
728,446400101,Temperature Sensor,1749138340,temperature,16.0
729,446400102,Humidity Sensor,1749138343,humidity,44.0
730,446400101,Temperature Sensor,1749138349,temperature,16.0
731,446400102,Humidity Sensor,1749138352,humidity,44.0
732,446400101,Temperature Sensor,1749138356,temperature,16.0
733,446400102,Humidity Sensor,1749138358,humidity,44.0
734,446400101,Temperature Sensor,1749138363,temperature,16.0
735,446400102,Humidity Sensor,1749138365,humidity,44.0
736,446400101,Temperature Sensor,1749138370,temperature,16.0
737,446400102,Humidity Sensor,1749138372,humidity,44.0
738,446400101,Temperature Sensor,1749138376,temperature,16.0
739,446400101,Temperature Sensor,1749138381,temperature,16.0
740,446400101,Temperature Sensor,1749138385,temperature,16.0
741,446400101,Temperature Sensor,1749138397,temperature,16.0
742,446400101,Temperature Sensor,1749138401,temperature,16.0
743,446400101,Temperature Sensor,1749138412,temperature,16.0
744,446400102,Humidity Sensor,1749138414,humidity,45.0
745,446400101,Temperature Sensor,1749138426,temperature,16.0
746,446400102,Humidity Sensor,1749138428,humidity,45.0
747,446400101,Temperature Sensor,1749138432,temperature,16.0
748,446400102,Humidity Sensor,1749138435,humidity,45.0
749,446400101,Temperature Sensor,1749138441,temperature,16.0
750,446400102,Humidity Sensor,1749138444,humidity,45.0
751,446400101,Temperature Sensor,1749138450,temperature,16.0
752,446400101,Temperature Sensor,1749138457,temperature,16.0
753,446400101,Temperature Sensor,1749138499,temperature,22.0
754,446400102,Humidity Sensor,1749138501,humidity,67.8
755,446400101,Temperature Sensor,1749138506,temperature,22.0
756,446400102,Humidity Sensor,1749138508,humidity,67.8
757,446400101,Temperature Sensor,1749138512,temperature,22.0
758,446400102,Humidity Sensor,1749138514,humidity,67.8
759,446400101,Temperature Sensor,1749138519,temperature,22.0
760,446400102,Humidity Sensor,1749138521,humidity,68.5
761,446400101,Temperature Sensor,1749138526,temperature,22.0
762,446400101,Temperature Sensor,1749138535,temperature,24.0
763,446400101,Temperature Sensor,1749138542,temperature,26.0
764,446400101,Temperature Sensor,1749138546,temperature,26.0
765,446400101,Temperature Sensor,1749138551,temperature,26.0
766,446400101,Temperature Sensor,1749138555,temperature,28.0
767,446400101,Temperature Sensor,1749138566,temperature,28.0
768,446400102,Humidity Sensor,1749138568,humidity,68.5
769,446400101,Temperature Sensor,1749138573,temperature,28.0
770,446400102,Humidity Sensor,1749138575,humidity,67.8
771,446400101,Temperature Sensor,1749138580,temperature,28.0
772,446400102,Humidity Sensor,1749138582,humidity,67.0
773,446400101,Temperature Sensor,1749138586,temperature,28.0
774,446400102,Humidity Sensor,1749138589,humidity,66.2
775,446400101,Temperature Sensor,1749138593,temperature,28.0
776,446400102,Humidity Sensor,1749138595,humidity,66.2
777,446400101,Temperature Sensor,1749138600,temperature,26.0
778,446400101,Temperature Sensor,1749138604,temperature,26.0
779,446400101,Temperature Sensor,1749138611,temperature,26.0
780,446400101,Temperature Sensor,1749138616,temperature,26.0
781,446400101,Temperature Sensor,1749138620,temperature,26.0
782,446400101,Temperature Sensor,1749138627,temperature,26.0
783,446400102,Humidity Sensor,1749138629,humidity,64.8
784,446400101,Temperature Sensor,1749138636,temperature,26.0
785,446400102,Humidity Sensor,1749138638,humidity,64.8
786,446400101,Temperature Sensor,1749138643,temperature,26.0
787,446400102,Humidity Sensor,1749138645,humidity,64.8
788,446400101,Temperature Sensor,1749138649,temperature,26.0
789,446400101,Temperature Sensor,1749138654,temperature,26.0
790,446400101,Temperature Sensor,1749138661,temperature,26.0
791,446400102,Humidity Sensor,1749138663,humidity,64.8
792,446400101,Temperature Sensor,1749138679,temperature,26.0
793,446400102,Humidity Sensor,1749138681,humidity,64.8
794,446400101,Temperature Sensor,1749138685,temperature,26.0
795,446400101,Temperature Sensor,1749138690,temperature,26.0
796,446400102,Humidity Sensor,1749138692,humidity,64.0
797,446400101,Temperature Sensor,1749138699,temperature,26.0
798,446400102,Humidity Sensor,1749138701,humidity,64.0
799,446400101,Temperature Sensor,1749138710,temperature,26.0
800,446400102,Humidity Sensor,1749138712,humidity,63.2
801,446400101,Temperature Sensor,1749138752,temperature,24.0
802,446400102,Humidity Sensor,1749138754,humidity,62.5
803,446400101,Temperature Sensor,1749138759,temperature,24.0
804,446400102,Humidity Sensor,1749138761,humidity,62.5
805,446400101,Temperature Sensor,1749138766,temperature,24.0
806,446400102,Humidity Sensor,1749138768,humidity,62.5
807,446400101,Temperature Sensor,1749138773,temperature,24.0
808,446400101,Temperature Sensor,1749138862,temperature,24.0
809,446400101,Temperature Sensor,1749138880,temperature,24.0
810,446400101,Temperature Sensor,1749138916,temperature,24.0
811,446400101,Temperature Sensor,1749138946,temperature,24.0
812,446400101,Temperature Sensor,1749139000,temperature,24.0
813,446400101,Temperature Sensor,1749139053,temperature,22.0
814,446400101,Temperature Sensor,1749139083,temperature,22.0
815,446400101,Temperature Sensor,1749139118,temperature,22.0
816,446400101,Temperature Sensor,1749139151,temperature,22.0
817,446400101,Temperature Sensor,1749139155,temperature,22.0
818,446400101,Temperature Sensor,1749139190,temperature,22.0
819,446400101,Temperature Sensor,1749139244,temperature,24.0
820,446400101,Temperature Sensor,1749139276,temperature,24.0
821,446400101,Temperature Sensor,1749139332,temperature,24.0
822,446400101,Temperature Sensor,1749139383,temperature,22.0
823,446400101,Temperature Sensor,1749139399,temperature,22.0
824,446400101,Temperature Sensor,1749139467,temperature,24.0
825,446400101,Temperature Sensor,1749139485,temperature,24.0
826,446400101,Temperature Sensor,1749139534,temperature,22.0
827,446400101,Temperature Sensor,1749139640,temperature,22.0
828,446400101,Temperature Sensor,1749139693,temperature,22.0
829,446400101,Temperature Sensor,1749139711,temperature,22.0
830,446400101,Temperature Sensor,1749139744,temperature,22.0
831,446400101,Temperature Sensor,1749139779,temperature,22.0
832,446400101,Temperature Sensor,1749139802,temperature,22.0
833,446400101,Temperature Sensor,1749139850,temperature,22.0
834,446400101,Temperature Sensor,1749139886,temperature,22.0
835,446400101,Temperature Sensor,1749139935,temperature,22.0
836,446400101,Temperature Sensor,1749139969,temperature,22.0
837,446400101,Temperature Sensor,1749140004,temperature,22.0
838,446400101,Temperature Sensor,1749140041,temperature,22.0
839,446400101,Temperature Sensor,1749140107,temperature,22.0
840,446400101,Temperature Sensor,1749140154,temperature,22.0
841,446400101,Temperature Sensor,1749140177,temperature,22.0
842,446400101,Temperature Sensor,1749140212,temperature,22.0
843,446400101,Temperature Sensor,1749140265,temperature,22.0
844,446400101,Temperature Sensor,1749140300,temperature,22.0
845,446400101,Temperature Sensor,1749140349,temperature,22.0
846,446400101,Temperature Sensor,1749140370,temperature,22.0
847,446400101,Temperature Sensor,1749140405,temperature,22.0
848,446400101,Temperature Sensor,1749140435,temperature,22.0
849,446400101,Temperature Sensor,1749140442,temperature,22.0
850,446400101,Temperature Sensor,1749140476,temperature,22.0
851,446400101,Temperature Sensor,1749140505,temperature,22.0
852,446400101,Temperature Sensor,1749140512,temperature,22.0
853,446400101,Temperature Sensor,1749140568,temperature,22.0
854,446400101,Temperature Sensor,1749140656,temperature,22.0
855,446400101,Temperature Sensor,1749140688,temperature,22.0
856,446400101,Temperature Sensor,1749140723,temperature,22.0
857,446400101,Temperature Sensor,1749140775,temperature,22.0
858,446400101,Temperature Sensor,1749140812,temperature,22.0
859,446400101,Temperature Sensor,1749140847,temperature,22.0
860,446400101,Temperature Sensor,1749140863,temperature,22.0
861,446400101,Temperature Sensor,1749140884,temperature,22.0
862,446400101,Temperature Sensor,1749140917,temperature,22.0
863,446400101,Temperature Sensor,1749140970,temperature,22.0
864,446400101,Temperature Sensor,1749141059,temperature,22.0
865,446400101,Temperature Sensor,1749141129,temperature,22.0
866,446400101,Temperature Sensor,1749141182,temperature,22.0
867,446400101,Temperature Sensor,1749141218,temperature,22.0
868,446400101,Temperature Sensor,1749141250,temperature,22.0
869,446400101,Temperature Sensor,1749141306,temperature,22.0
870,446400101,Temperature Sensor,1749141341,temperature,22.0
871,446400101,Temperature Sensor,1749141378,temperature,22.0
872,446400101,Temperature Sensor,1749141411,temperature,22.0
873,446400101,Temperature Sensor,1749141429,temperature,22.0
874,446400101,Temperature Sensor,1749141482,temperature,22.0
875,446400101,Temperature Sensor,1749141498,temperature,22.0
876,446400101,Temperature Sensor,1749141699,temperature,22.0
877,446400101,Temperature Sensor,1749141734,temperature,22.0
878,446400101,Temperature Sensor,1749141771,temperature,22.0
879,446400101,Temperature Sensor,1749141822,temperature,22.0
880,446400101,Temperature Sensor,1749141857,temperature,22.0
881,446400101,Temperature Sensor,1749141910,temperature,22.0
882,446400101,Temperature Sensor,1749142015,temperature,22.0
883,446400101,Temperature Sensor,1749142061,temperature,22.0
884,446400102,Humidity Sensor,1749142064,humidity,59.5
885,446400101,Temperature Sensor,1749142068,temperature,22.0
886,446400102,Humidity Sensor,1749142070,humidity,59.5
887,446400101,Temperature Sensor,1749142075,temperature,22.0
888,446400102,Humidity Sensor,1749142077,humidity,59.5
889,446400101,Temperature Sensor,1749142082,temperature,22.0
890,446400101,Temperature Sensor,1749142176,temperature,22.0
891,446400101,Temperature Sensor,1749142213,temperature,22.0
892,446400101,Temperature Sensor,1749142274,temperature,22.0
893,446400101,Temperature Sensor,1749142340,temperature,22.0
894,446400102,Humidity Sensor,1749142342,humidity,61.8
895,446400101,Temperature Sensor,1749142347,temperature,22.0
896,446400102,Humidity Sensor,1749142349,humidity,61.8
897,446400101,Temperature Sensor,1749142354,temperature,22.0
898,446400102,Humidity Sensor,1749142356,humidity,61.8
899,446400101,Temperature Sensor,1749142361,temperature,22.0
900,446400101,Temperature Sensor,1749142461,temperature,22.0
901,446400101,Temperature Sensor,1749142477,temperature,22.0
902,446400101,Temperature Sensor,1749142509,temperature,22.0
903,446400101,Temperature Sensor,1749142551,temperature,22.0
904,446400101,Temperature Sensor,1749142646,temperature,22.0
905,446400101,Temperature Sensor,1749142687,temperature,22.0
906,446400101,Temperature Sensor,1749142746,temperature,22.0
907,446400101,Temperature Sensor,1749142782,temperature,22.0
908,446400101,Temperature Sensor,1749142816,temperature,22.0
909,446400102,Humidity Sensor,1749142819,humidity,66.2
910,446400101,Temperature Sensor,1749142823,temperature,22.0
911,446400102,Humidity Sensor,1749142826,humidity,66.2
912,446400101,Temperature Sensor,1749142830,temperature,22.0
913,446400102,Humidity Sensor,1749142833,humidity,66.2
914,446400101,Temperature Sensor,1749142837,temperature,22.0
915,446400101,Temperature Sensor,1749142918,temperature,22.0
916,446400101,Temperature Sensor,1749142995,temperature,22.0
917,446400102,Humidity Sensor,1749142997,humidity,61.8
918,446400101,Temperature Sensor,1749143001,temperature,22.0
919,446400102,Humidity Sensor,1749143004,humidity,61.8
920,446400101,Temperature Sensor,1749143008,temperature,22.0
921,446400102,Humidity Sensor,1749143011,humidity,61.8
922,446400101,Temperature Sensor,1749143015,temperature,22.0
923,446400101,Temperature Sensor,1749143029,temperature,22.0
924,446400101,Temperature Sensor,1749143157,temperature,22.0
925,446400101,Temperature Sensor,1749143238,temperature,22.0
926,446400101,Temperature Sensor,1749143259,temperature,20.0
927,446400101,Temperature Sensor,1749143314,temperature,22.0
928,446400101,Temperature Sensor,1749143391,temperature,20.0
929,446400101,Temperature Sensor,1749143450,temperature,20.0
930,446400101,Temperature Sensor,1749143469,temperature,20.0
931,446400101,Temperature Sensor,1749143570,temperature,20.0
932,446400101,Temperature Sensor,1749143629,temperature,20.0
933,446400101,Temperature Sensor,1749143678,temperature,20.0
934,446400102,Humidity Sensor,1749143681,humidity,69.2
935,446400101,Temperature Sensor,1749143685,temperature,20.0
936,446400102,Humidity Sensor,1749143688,humidity,69.2
937,446400101,Temperature Sensor,1749143692,temperature,20.0
938,446400102,Humidity Sensor,1749143695,humidity,69.2
939,446400101,Temperature Sensor,1749143699,temperature,20.0
940,446400101,Temperature Sensor,1749143822,temperature,20.0
941,446400101,Temperature Sensor,1749143840,temperature,20.0
942,446400101,Temperature Sensor,1749143861,temperature,20.0
943,446400101,Temperature Sensor,1749143934,temperature,20.0
944,446400101,Temperature Sensor,1749143997,temperature,18.0
945,446400101,Temperature Sensor,1749144036,temperature,18.0
946,446400101,Temperature Sensor,1749144074,temperature,18.0
947,446400101,Temperature Sensor,1749144140,temperature,18.0
948,446400101,Temperature Sensor,1749144213,temperature,18.0
949,446400101,Temperature Sensor,1749144250,temperature,18.0
950,446400101,Temperature Sensor,1749144286,temperature,18.0
951,446400101,Temperature Sensor,1749144341,temperature,18.0
952,446400101,Temperature Sensor,1749144362,temperature,18.0
953,446400101,Temperature Sensor,1749144399,temperature,18.0
954,446400101,Temperature Sensor,1749144417,temperature,18.0
955,446400105,ACS712 Hall Effect Sensor,1749144525,current,0.05
956,446400101,Temperature Sensor,1749144528,temperature,18.0
957,446400102,Humidity Sensor,1749144530,humidity,66.2
958,446400105,ACS712 Hall Effect Sensor,1749144532,current,0.22
959,446400105,ACS712 Hall Effect Sensor,1749144535,current,0.19
960,446400101,Temperature Sensor,1749144537,temperature,18.0
961,446400102,Humidity Sensor,1749144539,humidity,66.2
962,446400105,ACS712 Hall Effect Sensor,1749144541,current,0.04
963,446400101,Temperature Sensor,1749144544,temperature,18.0
964,446400102,Humidity Sensor,1749144546,humidity,66.2
965,446400105,ACS712 Hall Effect Sensor,1749144548,current,0.04
966,446400101,Temperature Sensor,1749144550,temperature,18.0
967,446400105,ACS712 Hall Effect Sensor,1749144553,current,0.02
968,446400105,ACS712 Hall Effect Sensor,1749144555,current,0.06
969,446400105,ACS712 Hall Effect Sensor,1749144557,current,0.02
970,446400105,ACS712 Hall Effect Sensor,1749144560,current,0.03
971,446400105,ACS712 Hall Effect Sensor,1749144562,current,0.03
972,446400101,Temperature Sensor,1749144564,temperature,20.0
973,446400105,ACS712 Hall Effect Sensor,1749144566,current,0.02
974,446400105,ACS712 Hall Effect Sensor,1749144569,current,0.04
975,446400105,ACS712 Hall Effect Sensor,1749144571,current,0.23
976,446400105,ACS712 Hall Effect Sensor,1749144573,current,0.02
977,446400105,ACS712 Hall Effect Sensor,1749144575,current,0.03
978,446400101,Temperature Sensor,1749144578,temperature,20.0
979,446400105,ACS712 Hall Effect Sensor,1749144580,current,0.02
980,446400105,ACS712 Hall Effect Sensor,1749144582,current,0.02
981,446400101,Temperature Sensor,1749144585,temperature,20.0
982,446400105,ACS712 Hall Effect Sensor,1749144587,current,0.04
983,446400105,ACS712 Hall Effect Sensor,1749144589,current,0.03
984,446400105,ACS712 Hall Effect Sensor,1749144592,current,0.04
985,446400105,ACS712 Hall Effect Sensor,1749144594,current,0.21
986,446400105,ACS712 Hall Effect Sensor,1749144596,current,0.03
987,446400105,ACS712 Hall Effect Sensor,1749144599,current,0.24
988,446400105,ACS712 Hall Effect Sensor,1749144601,current,0.25
989,446400101,Temperature Sensor,1749144603,temperature,20.0
990,446400105,ACS712 Hall Effect Sensor,1749144605,current,0.02
991,446400105,ACS712 Hall Effect Sensor,1749144608,current,0.03
992,446400105,ACS712 Hall Effect Sensor,1749144610,current,0.06
993,446400105,ACS712 Hall Effect Sensor,1749144613,current,0.04
994,446400105,ACS712 Hall Effect Sensor,1749144616,current,0.03
995,446400105,ACS712 Hall Effect Sensor,1749144618,current,0.04
996,446400105,ACS712 Hall Effect Sensor,1749144620,current,0.03
997,446400101,Temperature Sensor,1749144625,temperature,20.0
998,446400101,Temperature Sensor,1749144628,temperature,20.0
999,446400105,ACS712 Hall Effect Sensor,1749144630,current,0.02
1000,446400105,ACS712 Hall Effect Sensor,1749144633,current,0.03
1001,446400105,ACS712 Hall Effect Sensor,1749144635,current,0.24
1002,446400105,ACS712 Hall Effect Sensor,1749144638,current,0.04
1003,446400105,ACS712 Hall Effect Sensor,1749144640,current,0.02
1004,446400101,Temperature Sensor,1749144642,temperature,20.0
1005,446400105,ACS712 Hall Effect Sensor,1749144645,current,0.03
1006,446400105,ACS712 Hall Effect Sensor,1749144647,current,0.21
1007,446400105,ACS712 Hall Effect Sensor,1749144649,current,0.02
1008,446400105,ACS712 Hall Effect Sensor,1749144652,current,0.02
1009,446400105,ACS712 Hall Effect Sensor,1749144654,current,0.02
1010,446400105,ACS712 Hall Effect Sensor,1749144656,current,0.05
1011,446400105,ACS712 Hall Effect Sensor,1749144659,current,0.03
1012,446400105,ACS712 Hall Effect Sensor,1749144661,current,0.05
1013,446400105,ACS712 Hall Effect Sensor,1749144663,current,0.29
1014,446400105,ACS712 Hall Effect Sensor,1749144666,current,0.04
1015,446400105,ACS712 Hall Effect Sensor,1749144668,current,0.01
1016,446400105,ACS712 Hall Effect Sensor,1749144670,current,0.04
1017,446400105,ACS712 Hall Effect Sensor,1749144673,current,0.05
1018,446400105,ACS712 Hall Effect Sensor,1749144675,current,0.04
1019,446400105,ACS712 Hall Effect Sensor,1749144677,current,0.09
1020,446400105,ACS712 Hall Effect Sensor,1749144680,current,0.25
1021,446400105,ACS712 Hall Effect Sensor,1749144682,current,0.05
1022,446400105,ACS712 Hall Effect Sensor,1749144684,current,0.03
1023,446400105,ACS712 Hall Effect Sensor,1749144687,current,0.13
1024,446400105,ACS712 Hall Effect Sensor,1749144689,current,0.01
1025,446400105,ACS712 Hall Effect Sensor,1749144691,current,0.03
1026,446400105,ACS712 Hall Effect Sensor,1749144694,current,0.05
1027,446400105,ACS712 Hall Effect Sensor,1749144696,current,0.2
1028,446400105,ACS712 Hall Effect Sensor,1749144698,current,0.04
1029,446400105,ACS712 Hall Effect Sensor,1749144701,current,0.24
1030,446400105,ACS712 Hall Effect Sensor,1749144703,current,0.03
1031,446400105,ACS712 Hall Effect Sensor,1749144705,current,0.03
1032,446400105,ACS712 Hall Effect Sensor,1749144708,current,0.03
1033,446400105,ACS712 Hall Effect Sensor,1749144710,current,0.21
1034,446400105,ACS712 Hall Effect Sensor,1749144712,current,0.02
1035,446400105,ACS712 Hall Effect Sensor,1749144715,current,0.22
1036,446400105,ACS712 Hall Effect Sensor,1749144717,current,0.05
1037,446400105,ACS712 Hall Effect Sensor,1749144719,current,0.02
1038,446400105,ACS712 Hall Effect Sensor,1749144722,current,0.0
1039,446400105,ACS712 Hall Effect Sensor,1749144724,current,0.25
1040,446400105,ACS712 Hall Effect Sensor,1749144726,current,0.23
1041,446400105,ACS712 Hall Effect Sensor,1749144729,current,0.04
1042,446400105,ACS712 Hall Effect Sensor,1749144731,current,0.03
1043,446400101,Temperature Sensor,1749144733,temperature,20.0
1044,446400105,ACS712 Hall Effect Sensor,1749144736,current,0.05
1045,446400105,ACS712 Hall Effect Sensor,1749144738,current,0.05
1046,446400105,ACS712 Hall Effect Sensor,1749144740,current,0.04
1047,446400105,ACS712 Hall Effect Sensor,1749144743,current,0.27
1048,446400105,ACS712 Hall Effect Sensor,1749144745,current,0.05
1049,446400105,ACS712 Hall Effect Sensor,1749144747,current,0.05
1050,446400105,ACS712 Hall Effect Sensor,1749144750,current,0.04
1051,446400105,ACS712 Hall Effect Sensor,1749144752,current,0.05
1052,446400105,ACS712 Hall Effect Sensor,1749144754,current,0.24
1053,446400105,ACS712 Hall Effect Sensor,1749144757,current,0.04
1054,446400105,ACS712 Hall Effect Sensor,1749144759,current,0.01
1055,446400105,ACS712 Hall Effect Sensor,1749144761,current,0.05
1056,446400105,ACS712 Hall Effect Sensor,1749144764,current,0.22
1057,446400105,ACS712 Hall Effect Sensor,1749144766,current,0.01
1058,446400105,ACS712 Hall Effect Sensor,1749144768,current,0.03
1059,446400105,ACS712 Hall Effect Sensor,1749144771,current,0.01
1060,446400105,ACS712 Hall Effect Sensor,1749144773,current,0.04
1061,446400105,ACS712 Hall Effect Sensor,1749144776,current,0.04
1062,446400105,ACS712 Hall Effect Sensor,1749144778,current,0.23
1063,446400105,ACS712 Hall Effect Sensor,1749144780,current,0.23
1064,446400101,Temperature Sensor,1749144783,temperature,20.0
