data_id,sensor_name,timestamp,measurement_type,value
620,Soil Moisture Sensor,1748792632,moisture,3179.0
621,Soil Moisture Sensor,1748792638,moisture,2644.0
622,Soil Moisture Sensor,1748792644,moisture,3474.0
623,Soil Moisture Sensor,1748792650,moisture,3649.0
624,Soil Moisture Sensor,1748792657,moisture,2766.0
625,Soil Moisture Sensor,1748792663,moisture,2615.0
626,Soil Moisture Sensor,1748792669,moisture,2515.0
627,Soil Moisture Sensor,1748792673,moisture,2512.0
628,Soil Moisture Sensor,1748792679,moisture,2463.0
629,Soil Moisture Sensor,1748792689,moisture,2328.0
630,Soil Moisture Sensor,1748792692,moisture,2253.0
631,Soil Moisture Sensor,1748792698,moisture,2208.0
632,Soil Moisture Sensor,1748792742,moisture,1820.0
633,Soil Moisture Sensor,1748792748,moisture,1827.0
634,Soil Moisture Sensor,1748792752,moisture,2074.0
635,Soil Moisture Sensor,1748792758,moisture,1671.0
636,Soil Moisture Sensor,1748792769,moisture,1776.0
637,Soil Moisture Sensor,1748792774,moisture,1793.0
638,Soil Moisture Sensor,1748792778,moisture,2411.0
639,Soil Moisture Sensor,1748792784,moisture,2061.0
640,Soil Moisture Sensor,1748792790,moisture,2337.0
668,Temperature Sensor,1749137948,temperature,15.0
668,Temperature Sensor,1749137948,humidity,58.0
669,Temperature Sensor,1749137953,temperature,15.0
669,Temperature Sensor,1749137953,humidity,58.0
670,Temperature Sensor,1749137957,temperature,15.0
670,Temperature Sensor,1749137957,humidity,58.0
671,Temperature Sensor,1749137962,temperature,15.0
671,Temperature Sensor,1749137962,humidity,58.0
672,Temperature Sensor,1749137967,temperature,15.0
672,Temperature Sensor,1749137967,humidity,58.0
673,Temperature Sensor,1749137971,temperature,15.0
673,Temperature Sensor,1749137971,humidity,58.0
674,Temperature Sensor,1749137981,temperature,15.0
674,Temperature Sensor,1749137981,humidity,60.0
675,Temperature Sensor,1749137985,temperature,15.0
675,Temperature Sensor,1749137985,humidity,60.0
676,Temperature Sensor,1749137990,temperature,15.0
676,Temperature Sensor,1749137990,humidity,60.0
677,Temperature Sensor,1749137994,temperature,15.0
677,Temperature Sensor,1749137994,humidity,60.0
678,Temperature Sensor,1749138030,temperature,15.0
678,Temperature Sensor,1749138030,humidity,64.0
679,Temperature Sensor,1749138034,temperature,15.0
679,Temperature Sensor,1749138034,humidity,64.0
680,Temperature Sensor,1749138039,temperature,15.0
680,Temperature Sensor,1749138039,humidity,64.0
681,Temperature Sensor,1749138043,temperature,15.0
681,Temperature Sensor,1749138043,humidity,64.0
682,Temperature Sensor,1749138048,temperature,15.0
682,Temperature Sensor,1749138048,humidity,64.0
683,Temperature Sensor,1749138052,temperature,15.0
683,Temperature Sensor,1749138052,humidity,64.0
684,Temperature Sensor,1749138057,temperature,15.0
684,Temperature Sensor,1749138057,humidity,64.0
685,Temperature Sensor,1749138069,temperature,16.0
685,Temperature Sensor,1749138069,humidity,66.0
686,Temperature Sensor,1749138074,temperature,16.0
686,Temperature Sensor,1749138074,humidity,66.0
687,Temperature Sensor,1749138079,temperature,16.0
687,Temperature Sensor,1749138079,humidity,66.0
688,Temperature Sensor,1749138083,temperature,16.0
688,Temperature Sensor,1749138083,humidity,66.0
689,Temperature Sensor,1749138088,temperature,16.0
689,Temperature Sensor,1749138088,humidity,66.0
690,Temperature Sensor,1749138092,temperature,16.0
690,Temperature Sensor,1749138092,humidity,66.0
691,Temperature Sensor,1749138097,temperature,16.0
691,Temperature Sensor,1749138097,humidity,66.0
692,Temperature Sensor,1749138101,temperature,16.0
692,Temperature Sensor,1749138101,humidity,66.0
693,Temperature Sensor,1749138108,temperature,16.0
693,Temperature Sensor,1749138108,humidity,68.0
694,Temperature Sensor,1749138121,temperature,16.0
694,Temperature Sensor,1749138121,humidity,68.0
695,Temperature Sensor,1749138125,temperature,16.0
695,Temperature Sensor,1749138125,humidity,68.0
696,Temperature Sensor,1749138130,temperature,16.0
696,Temperature Sensor,1749138130,humidity,68.0
697,Temperature Sensor,1749138135,temperature,16.0
697,Temperature Sensor,1749138135,humidity,68.0
698,Temperature Sensor,1749138139,temperature,16.0
698,Temperature Sensor,1749138139,humidity,68.0
699,Temperature Sensor,1749138144,temperature,16.0
699,Temperature Sensor,1749138144,humidity,68.0
700,Temperature Sensor,1749138148,temperature,16.0
700,Temperature Sensor,1749138148,humidity,68.0
701,Temperature Sensor,1749138159,temperature,16.0
701,Temperature Sensor,1749138159,humidity,70.0
702,Temperature Sensor,1749138164,temperature,16.0
702,Temperature Sensor,1749138164,humidity,70.0
703,Temperature Sensor,1749138168,temperature,16.0
703,Temperature Sensor,1749138168,humidity,70.0
704,Temperature Sensor,1749138173,temperature,16.0
704,Temperature Sensor,1749138173,humidity,70.0
705,Temperature Sensor,1749138177,temperature,16.0
705,Temperature Sensor,1749138177,humidity,70.0
706,Temperature Sensor,1749138182,temperature,16.0
706,Temperature Sensor,1749138182,humidity,70.0
707,Temperature Sensor,1749138186,temperature,16.0
707,Temperature Sensor,1749138186,humidity,70.0
708,Temperature Sensor,1749138191,temperature,16.0
708,Temperature Sensor,1749138191,humidity,70.0
709,Temperature Sensor,1749138195,temperature,16.0
709,Temperature Sensor,1749138195,humidity,72.0
710,Temperature Sensor,1749138200,temperature,16.0
710,Temperature Sensor,1749138200,humidity,72.0
711,Temperature Sensor,1749138205,temperature,16.0
711,Temperature Sensor,1749138205,humidity,72.0
712,Temperature Sensor,1749138209,temperature,16.0
712,Temperature Sensor,1749138209,humidity,72.0
713,Temperature Sensor,1749138218,temperature,16.0
713,Temperature Sensor,1749138218,humidity,72.0
714,Temperature Sensor,1749138223,temperature,16.0
714,Temperature Sensor,1749138223,humidity,72.0
715,Temperature Sensor,1749138227,temperature,16.0
715,Temperature Sensor,1749138227,humidity,72.0
716,Temperature Sensor,1749138232,temperature,16.0
716,Temperature Sensor,1749138232,humidity,72.0
717,Temperature Sensor,1749138248,temperature,16.0
717,Temperature Sensor,1749138248,humidity,74.0
718,Temperature Sensor,1749138252,temperature,16.0
718,Temperature Sensor,1749138252,humidity,74.0
719,Temperature Sensor,1749138257,temperature,16.0
719,Temperature Sensor,1749138257,humidity,74.0
720,Temperature Sensor,1749138261,temperature,16.0
720,Temperature Sensor,1749138261,humidity,74.0
721,Temperature Sensor,1749138266,temperature,16.0
721,Temperature Sensor,1749138266,humidity,74.0
722,Temperature Sensor,1749138270,temperature,16.0
722,Temperature Sensor,1749138270,humidity,74.0
723,Temperature Sensor,1749138281,temperature,16.0
723,Temperature Sensor,1749138281,humidity,76.0
724,Temperature Sensor,1749138285,temperature,16.0
724,Temperature Sensor,1749138285,humidity,76.0
725,Temperature Sensor,1749138292,temperature,16.0
725,Temperature Sensor,1749138292,humidity,76.0
726,Temperature Sensor,1749138334,temperature,16.0
727,Humidity Sensor,1749138336,humidity,44.0
728,Temperature Sensor,1749138340,temperature,16.0
729,Humidity Sensor,1749138343,humidity,44.0
730,Temperature Sensor,1749138349,temperature,16.0
731,Humidity Sensor,1749138352,humidity,44.0
732,Temperature Sensor,1749138356,temperature,16.0
733,Humidity Sensor,1749138358,humidity,44.0
734,Temperature Sensor,1749138363,temperature,16.0
735,Humidity Sensor,1749138365,humidity,44.0
736,Temperature Sensor,1749138370,temperature,16.0
737,Humidity Sensor,1749138372,humidity,44.0
738,Temperature Sensor,1749138376,temperature,16.0
739,Temperature Sensor,1749138381,temperature,16.0
740,Temperature Sensor,1749138385,temperature,16.0
741,Temperature Sensor,1749138397,temperature,16.0
742,Temperature Sensor,1749138401,temperature,16.0
743,Temperature Sensor,1749138412,temperature,16.0
744,Humidity Sensor,1749138414,humidity,45.0
745,Temperature Sensor,1749138426,temperature,16.0
746,Humidity Sensor,1749138428,humidity,45.0
747,Temperature Sensor,1749138432,temperature,16.0
748,Humidity Sensor,1749138435,humidity,45.0
749,Temperature Sensor,1749138441,temperature,16.0
750,Humidity Sensor,1749138444,humidity,45.0
751,Temperature Sensor,1749138450,temperature,16.0
752,Temperature Sensor,1749138457,temperature,16.0
753,Temperature Sensor,1749138499,temperature,22.0
754,Humidity Sensor,1749138501,humidity,67.8
755,Temperature Sensor,1749138506,temperature,22.0
756,Humidity Sensor,1749138508,humidity,67.8
757,Temperature Sensor,1749138512,temperature,22.0
758,Humidity Sensor,1749138514,humidity,67.8
759,Temperature Sensor,1749138519,temperature,22.0
760,Humidity Sensor,1749138521,humidity,68.5
761,Temperature Sensor,1749138526,temperature,22.0
762,Temperature Sensor,1749138535,temperature,24.0
763,Temperature Sensor,1749138542,temperature,26.0
764,Temperature Sensor,1749138546,temperature,26.0
765,Temperature Sensor,1749138551,temperature,26.0
766,Temperature Sensor,1749138555,temperature,28.0
767,Temperature Sensor,1749138566,temperature,28.0
768,Humidity Sensor,1749138568,humidity,68.5
769,Temperature Sensor,1749138573,temperature,28.0
770,Humidity Sensor,1749138575,humidity,67.8
771,Temperature Sensor,1749138580,temperature,28.0
772,Humidity Sensor,1749138582,humidity,67.0
773,Temperature Sensor,1749138586,temperature,28.0
774,Humidity Sensor,1749138589,humidity,66.2
775,Temperature Sensor,1749138593,temperature,28.0
776,Humidity Sensor,1749138595,humidity,66.2
777,Temperature Sensor,1749138600,temperature,26.0
778,Temperature Sensor,1749138604,temperature,26.0
779,Temperature Sensor,1749138611,temperature,26.0
780,Temperature Sensor,1749138616,temperature,26.0
781,Temperature Sensor,1749138620,temperature,26.0
782,Temperature Sensor,1749138627,temperature,26.0
783,Humidity Sensor,1749138629,humidity,64.8
784,Temperature Sensor,1749138636,temperature,26.0
785,Humidity Sensor,1749138638,humidity,64.8
786,Temperature Sensor,1749138643,temperature,26.0
787,Humidity Sensor,1749138645,humidity,64.8
788,Temperature Sensor,1749138649,temperature,26.0
789,Temperature Sensor,1749138654,temperature,26.0
790,Temperature Sensor,1749138661,temperature,26.0
791,Humidity Sensor,1749138663,humidity,64.8
792,Temperature Sensor,1749138679,temperature,26.0
793,Humidity Sensor,1749138681,humidity,64.8
794,Temperature Sensor,1749138685,temperature,26.0
795,Temperature Sensor,1749138690,temperature,26.0
796,Humidity Sensor,1749138692,humidity,64.0
797,Temperature Sensor,1749138699,temperature,26.0
798,Humidity Sensor,1749138701,humidity,64.0
799,Temperature Sensor,1749138710,temperature,26.0
800,Humidity Sensor,1749138712,humidity,63.2
801,Temperature Sensor,1749138752,temperature,24.0
802,Humidity Sensor,1749138754,humidity,62.5
803,Temperature Sensor,1749138759,temperature,24.0
804,Humidity Sensor,1749138761,humidity,62.5
805,Temperature Sensor,1749138766,temperature,24.0
806,Humidity Sensor,1749138768,humidity,62.5
807,Temperature Sensor,1749138773,temperature,24.0
808,Temperature Sensor,1749138862,temperature,24.0
809,Temperature Sensor,1749138880,temperature,24.0
810,Temperature Sensor,1749138916,temperature,24.0
811,Temperature Sensor,1749138946,temperature,24.0
812,Temperature Sensor,1749139000,temperature,24.0
813,Temperature Sensor,1749139053,temperature,22.0
814,Temperature Sensor,1749139083,temperature,22.0
815,Temperature Sensor,1749139118,temperature,22.0
816,Temperature Sensor,1749139151,temperature,22.0
817,Temperature Sensor,1749139155,temperature,22.0
818,Temperature Sensor,1749139190,temperature,22.0
819,Temperature Sensor,1749139244,temperature,24.0
820,Temperature Sensor,1749139276,temperature,24.0
821,Temperature Sensor,1749139332,temperature,24.0
822,Temperature Sensor,1749139383,temperature,22.0
823,Temperature Sensor,1749139399,temperature,22.0
824,Temperature Sensor,1749139467,temperature,24.0
825,Temperature Sensor,1749139485,temperature,24.0
826,Temperature Sensor,1749139534,temperature,22.0
827,Temperature Sensor,1749139640,temperature,22.0
828,Temperature Sensor,1749139693,temperature,22.0
829,Temperature Sensor,1749139711,temperature,22.0
830,Temperature Sensor,1749139744,temperature,22.0
831,Temperature Sensor,1749139779,temperature,22.0
832,Temperature Sensor,1749139802,temperature,22.0
833,Temperature Sensor,1749139850,temperature,22.0
834,Temperature Sensor,1749139886,temperature,22.0
835,Temperature Sensor,1749139935,temperature,22.0
836,Temperature Sensor,1749139969,temperature,22.0
837,Temperature Sensor,1749140004,temperature,22.0
838,Temperature Sensor,1749140041,temperature,22.0
839,Temperature Sensor,1749140107,temperature,22.0
840,Temperature Sensor,1749140154,temperature,22.0
841,Temperature Sensor,1749140177,temperature,22.0
842,Temperature Sensor,1749140212,temperature,22.0
843,Temperature Sensor,1749140265,temperature,22.0
844,Temperature Sensor,1749140300,temperature,22.0
845,Temperature Sensor,1749140349,temperature,22.0
846,Temperature Sensor,1749140370,temperature,22.0
847,Temperature Sensor,1749140405,temperature,22.0
848,Temperature Sensor,1749140435,temperature,22.0
849,Temperature Sensor,1749140442,temperature,22.0
850,Temperature Sensor,1749140476,temperature,22.0
851,Temperature Sensor,1749140505,temperature,22.0
852,Temperature Sensor,1749140512,temperature,22.0
853,Temperature Sensor,1749140568,temperature,22.0
854,Temperature Sensor,1749140656,temperature,22.0
855,Temperature Sensor,1749140688,temperature,22.0
856,Temperature Sensor,1749140723,temperature,22.0
857,Temperature Sensor,1749140775,temperature,22.0
858,Temperature Sensor,1749140812,temperature,22.0
859,Temperature Sensor,1749140847,temperature,22.0
860,Temperature Sensor,1749140863,temperature,22.0
861,Temperature Sensor,1749140884,temperature,22.0
862,Temperature Sensor,1749140917,temperature,22.0
863,Temperature Sensor,1749140970,temperature,22.0
864,Temperature Sensor,1749141059,temperature,22.0
865,Temperature Sensor,1749141129,temperature,22.0
866,Temperature Sensor,1749141182,temperature,22.0
867,Temperature Sensor,1749141218,temperature,22.0
868,Temperature Sensor,1749141250,temperature,22.0
869,Temperature Sensor,1749141306,temperature,22.0
870,Temperature Sensor,1749141341,temperature,22.0
871,Temperature Sensor,1749141378,temperature,22.0
872,Temperature Sensor,1749141411,temperature,22.0
873,Temperature Sensor,1749141429,temperature,22.0
874,Temperature Sensor,1749141482,temperature,22.0
875,Temperature Sensor,1749141498,temperature,22.0
876,Temperature Sensor,1749141699,temperature,22.0
877,Temperature Sensor,1749141734,temperature,22.0
878,Temperature Sensor,1749141771,temperature,22.0
879,Temperature Sensor,1749141822,temperature,22.0
880,Temperature Sensor,1749141857,temperature,22.0
881,Temperature Sensor,1749141910,temperature,22.0
882,Temperature Sensor,1749142015,temperature,22.0
883,Temperature Sensor,1749142061,temperature,22.0
884,Humidity Sensor,1749142064,humidity,59.5
885,Temperature Sensor,1749142068,temperature,22.0
886,Humidity Sensor,1749142070,humidity,59.5
887,Temperature Sensor,1749142075,temperature,22.0
888,Humidity Sensor,1749142077,humidity,59.5
889,Temperature Sensor,1749142082,temperature,22.0
890,Temperature Sensor,1749142176,temperature,22.0
891,Temperature Sensor,1749142213,temperature,22.0
892,Temperature Sensor,1749142274,temperature,22.0
893,Temperature Sensor,1749142340,temperature,22.0
894,Humidity Sensor,1749142342,humidity,61.8
895,Temperature Sensor,1749142347,temperature,22.0
896,Humidity Sensor,1749142349,humidity,61.8
897,Temperature Sensor,1749142354,temperature,22.0
898,Humidity Sensor,1749142356,humidity,61.8
899,Temperature Sensor,1749142361,temperature,22.0
900,Temperature Sensor,1749142461,temperature,22.0
901,Temperature Sensor,1749142477,temperature,22.0
902,Temperature Sensor,1749142509,temperature,22.0
903,Temperature Sensor,1749142551,temperature,22.0
904,Temperature Sensor,1749142646,temperature,22.0
905,Temperature Sensor,1749142687,temperature,22.0
906,Temperature Sensor,1749142746,temperature,22.0
907,Temperature Sensor,1749142782,temperature,22.0
908,Temperature Sensor,1749142816,temperature,22.0
909,Humidity Sensor,1749142819,humidity,66.2
910,Temperature Sensor,1749142823,temperature,22.0
911,Humidity Sensor,1749142826,humidity,66.2
912,Temperature Sensor,1749142830,temperature,22.0
913,Humidity Sensor,1749142833,humidity,66.2
914,Temperature Sensor,1749142837,temperature,22.0
915,Temperature Sensor,1749142918,temperature,22.0
916,Temperature Sensor,1749142995,temperature,22.0
917,Humidity Sensor,1749142997,humidity,61.8
918,Temperature Sensor,1749143001,temperature,22.0
919,Humidity Sensor,1749143004,humidity,61.8
920,Temperature Sensor,1749143008,temperature,22.0
921,Humidity Sensor,1749143011,humidity,61.8
922,Temperature Sensor,1749143015,temperature,22.0
923,Temperature Sensor,1749143029,temperature,22.0
924,Temperature Sensor,1749143157,temperature,22.0
925,Temperature Sensor,1749143238,temperature,22.0
926,Temperature Sensor,1749143259,temperature,20.0
927,Temperature Sensor,1749143314,temperature,22.0
928,Temperature Sensor,1749143391,temperature,20.0
929,Temperature Sensor,1749143450,temperature,20.0
930,Temperature Sensor,1749143469,temperature,20.0
931,Temperature Sensor,1749143570,temperature,20.0
932,Temperature Sensor,1749143629,temperature,20.0
933,Temperature Sensor,1749143678,temperature,20.0
934,Humidity Sensor,1749143681,humidity,69.2
935,Temperature Sensor,1749143685,temperature,20.0
936,Humidity Sensor,1749143688,humidity,69.2
937,Temperature Sensor,1749143692,temperature,20.0
938,Humidity Sensor,1749143695,humidity,69.2
939,Temperature Sensor,1749143699,temperature,20.0
940,Temperature Sensor,1749143822,temperature,20.0
941,Temperature Sensor,1749143840,temperature,20.0
942,Temperature Sensor,1749143861,temperature,20.0
943,Temperature Sensor,1749143934,temperature,20.0
944,Temperature Sensor,1749143997,temperature,18.0
945,Temperature Sensor,1749144036,temperature,18.0
946,Temperature Sensor,1749144074,temperature,18.0
947,Temperature Sensor,1749144140,temperature,18.0
948,Temperature Sensor,1749144213,temperature,18.0
949,Temperature Sensor,1749144250,temperature,18.0
950,Temperature Sensor,1749144286,temperature,18.0
951,Temperature Sensor,1749144341,temperature,18.0
952,Temperature Sensor,1749144362,temperature,18.0
953,Temperature Sensor,1749144399,temperature,18.0
954,Temperature Sensor,1749144417,temperature,18.0
955,ACS712 Hall Effect Sensor,1749144525,current,0.05
956,Temperature Sensor,1749144528,temperature,18.0
957,Humidity Sensor,1749144530,humidity,66.2
958,ACS712 Hall Effect Sensor,1749144532,current,0.22
959,ACS712 Hall Effect Sensor,1749144535,current,0.19
960,Temperature Sensor,1749144537,temperature,18.0
961,Humidity Sensor,1749144539,humidity,66.2
962,ACS712 Hall Effect Sensor,1749144541,current,0.04
963,Temperature Sensor,1749144544,temperature,18.0
964,Humidity Sensor,1749144546,humidity,66.2
965,ACS712 Hall Effect Sensor,1749144548,current,0.04
966,Temperature Sensor,1749144550,temperature,18.0
967,ACS712 Hall Effect Sensor,1749144553,current,0.02
968,ACS712 Hall Effect Sensor,1749144555,current,0.06
969,ACS712 Hall Effect Sensor,1749144557,current,0.02
970,ACS712 Hall Effect Sensor,1749144560,current,0.03
971,ACS712 Hall Effect Sensor,1749144562,current,0.03
972,Temperature Sensor,1749144564,temperature,20.0
973,ACS712 Hall Effect Sensor,1749144566,current,0.02
974,ACS712 Hall Effect Sensor,1749144569,current,0.04
975,ACS712 Hall Effect Sensor,1749144571,current,0.23
976,ACS712 Hall Effect Sensor,1749144573,current,0.02
977,ACS712 Hall Effect Sensor,1749144575,current,0.03
978,Temperature Sensor,1749144578,temperature,20.0
979,ACS712 Hall Effect Sensor,1749144580,current,0.02
980,ACS712 Hall Effect Sensor,1749144582,current,0.02
981,Temperature Sensor,1749144585,temperature,20.0
982,ACS712 Hall Effect Sensor,1749144587,current,0.04
983,ACS712 Hall Effect Sensor,1749144589,current,0.03
984,ACS712 Hall Effect Sensor,1749144592,current,0.04
985,ACS712 Hall Effect Sensor,1749144594,current,0.21
986,ACS712 Hall Effect Sensor,1749144596,current,0.03
987,ACS712 Hall Effect Sensor,1749144599,current,0.24
988,ACS712 Hall Effect Sensor,1749144601,current,0.25
989,Temperature Sensor,1749144603,temperature,20.0
990,ACS712 Hall Effect Sensor,1749144605,current,0.02
991,ACS712 Hall Effect Sensor,1749144608,current,0.03
992,ACS712 Hall Effect Sensor,1749144610,current,0.06
993,ACS712 Hall Effect Sensor,1749144613,current,0.04
994,ACS712 Hall Effect Sensor,1749144616,current,0.03
995,ACS712 Hall Effect Sensor,1749144618,current,0.04
996,ACS712 Hall Effect Sensor,1749144620,current,0.03
997,Temperature Sensor,1749144625,temperature,20.0
998,Temperature Sensor,1749144628,temperature,20.0
999,ACS712 Hall Effect Sensor,1749144630,current,0.02
1000,ACS712 Hall Effect Sensor,1749144633,current,0.03
1001,ACS712 Hall Effect Sensor,1749144635,current,0.24
1002,ACS712 Hall Effect Sensor,1749144638,current,0.04
1003,ACS712 Hall Effect Sensor,1749144640,current,0.02
1004,Temperature Sensor,1749144642,temperature,20.0
1005,ACS712 Hall Effect Sensor,1749144645,current,0.03
1006,ACS712 Hall Effect Sensor,1749144647,current,0.21
1007,ACS712 Hall Effect Sensor,1749144649,current,0.02
1008,ACS712 Hall Effect Sensor,1749144652,current,0.02
1009,ACS712 Hall Effect Sensor,1749144654,current,0.02
1010,ACS712 Hall Effect Sensor,1749144656,current,0.05
1011,ACS712 Hall Effect Sensor,1749144659,current,0.03
1012,ACS712 Hall Effect Sensor,1749144661,current,0.05
1013,ACS712 Hall Effect Sensor,1749144663,current,0.29
1014,ACS712 Hall Effect Sensor,1749144666,current,0.04
1015,ACS712 Hall Effect Sensor,1749144668,current,0.01
1016,ACS712 Hall Effect Sensor,1749144670,current,0.04
1017,ACS712 Hall Effect Sensor,1749144673,current,0.05
1018,ACS712 Hall Effect Sensor,1749144675,current,0.04
1019,ACS712 Hall Effect Sensor,1749144677,current,0.09
1020,ACS712 Hall Effect Sensor,1749144680,current,0.25
1021,ACS712 Hall Effect Sensor,1749144682,current,0.05
1022,ACS712 Hall Effect Sensor,1749144684,current,0.03
1023,ACS712 Hall Effect Sensor,1749144687,current,0.13
1024,ACS712 Hall Effect Sensor,1749144689,current,0.01
1025,ACS712 Hall Effect Sensor,1749144691,current,0.03
1026,ACS712 Hall Effect Sensor,1749144694,current,0.05
1027,ACS712 Hall Effect Sensor,1749144696,current,0.2
1028,ACS712 Hall Effect Sensor,1749144698,current,0.04
1029,ACS712 Hall Effect Sensor,1749144701,current,0.24
1030,ACS712 Hall Effect Sensor,1749144703,current,0.03
1031,ACS712 Hall Effect Sensor,1749144705,current,0.03
1032,ACS712 Hall Effect Sensor,1749144708,current,0.03
1033,ACS712 Hall Effect Sensor,1749144710,current,0.21
1034,ACS712 Hall Effect Sensor,1749144712,current,0.02
1035,ACS712 Hall Effect Sensor,1749144715,current,0.22
1036,ACS712 Hall Effect Sensor,1749144717,current,0.05
1037,ACS712 Hall Effect Sensor,1749144719,current,0.02
1038,ACS712 Hall Effect Sensor,1749144722,current,0.0
1039,ACS712 Hall Effect Sensor,1749144724,current,0.25
1040,ACS712 Hall Effect Sensor,1749144726,current,0.23
1041,ACS712 Hall Effect Sensor,1749144729,current,0.04
1042,ACS712 Hall Effect Sensor,1749144731,current,0.03
1043,Temperature Sensor,1749144733,temperature,20.0
1044,ACS712 Hall Effect Sensor,1749144736,current,0.05
1045,ACS712 Hall Effect Sensor,1749144738,current,0.05
1046,ACS712 Hall Effect Sensor,1749144740,current,0.04
1047,ACS712 Hall Effect Sensor,1749144743,current,0.27
1048,ACS712 Hall Effect Sensor,1749144745,current,0.05
1049,ACS712 Hall Effect Sensor,1749144747,current,0.05
1050,ACS712 Hall Effect Sensor,1749144750,current,0.04
1051,ACS712 Hall Effect Sensor,1749144752,current,0.05
1052,ACS712 Hall Effect Sensor,1749144754,current,0.24
1053,ACS712 Hall Effect Sensor,1749144757,current,0.04
1054,ACS712 Hall Effect Sensor,1749144759,current,0.01
1055,ACS712 Hall Effect Sensor,1749144761,current,0.05
1056,ACS712 Hall Effect Sensor,1749144764,current,0.22
1057,ACS712 Hall Effect Sensor,1749144766,current,0.01
1058,ACS712 Hall Effect Sensor,1749144768,current,0.03
1059,ACS712 Hall Effect Sensor,1749144771,current,0.01
1060,ACS712 Hall Effect Sensor,1749144773,current,0.04
1061,ACS712 Hall Effect Sensor,1749144776,current,0.04
1062,ACS712 Hall Effect Sensor,1749144778,current,0.23
1063,ACS712 Hall Effect Sensor,1749144780,current,0.23
1064,Temperature Sensor,1749144783,temperature,20.0
1065,ACS712 Hall Effect Sensor,1749144785,current,0.05
1066,ACS712 Hall Effect Sensor,1749144787,current,0.22
1067,ACS712 Hall Effect Sensor,1749144790,current,0.04
1068,ACS712 Hall Effect Sensor,1749144792,current,0.03
1069,ACS712 Hall Effect Sensor,1749144794,current,0.1
1070,ACS712 Hall Effect Sensor,1749144797,current,0.2
1071,ACS712 Hall Effect Sensor,1749144799,current,0.04
1072,ACS712 Hall Effect Sensor,1749144801,current,0.04
1073,ACS712 Hall Effect Sensor,1749144804,current,0.22
1074,ACS712 Hall Effect Sensor,1749144806,current,0.06
1075,ACS712 Hall Effect Sensor,1749144808,current,0.0
1076,ACS712 Hall Effect Sensor,1749144811,current,0.04
1077,ACS712 Hall Effect Sensor,1749144813,current,0.24
1078,ACS712 Hall Effect Sensor,1749144815,current,0.02
1079,Temperature Sensor,1749144818,temperature,20.0
1080,ACS712 Hall Effect Sensor,1749144820,current,0.02
1081,ACS712 Hall Effect Sensor,1749144822,current,0.22
1082,ACS712 Hall Effect Sensor,1749144825,current,0.03
1083,ACS712 Hall Effect Sensor,1749144827,current,0.0
1084,ACS712 Hall Effect Sensor,1749144829,current,0.23
1085,Temperature Sensor,1749144832,temperature,20.0
1086,ACS712 Hall Effect Sensor,1749144834,current,0.03
1087,ACS712 Hall Effect Sensor,1749144836,current,0.02
1088,ACS712 Hall Effect Sensor,1749144839,current,0.03
1089,ACS712 Hall Effect Sensor,1749144841,current,0.04
1090,ACS712 Hall Effect Sensor,1749144843,current,0.03
1091,ACS712 Hall Effect Sensor,1749144846,current,0.24
1092,ACS712 Hall Effect Sensor,1749144848,current,0.04
1093,ACS712 Hall Effect Sensor,1749144851,current,0.02
1094,ACS712 Hall Effect Sensor,1749144853,current,0.05
1095,ACS712 Hall Effect Sensor,1749144855,current,0.03
1096,ACS712 Hall Effect Sensor,1749144858,current,0.04
1097,ACS712 Hall Effect Sensor,1749144860,current,0.08
1098,ACS712 Hall Effect Sensor,1749144862,current,0.03
1099,ACS712 Hall Effect Sensor,1749144865,current,0.04
1100,ACS712 Hall Effect Sensor,1749144867,current,0.03
1101,ACS712 Hall Effect Sensor,1749144869,current,0.03
1102,ACS712 Hall Effect Sensor,1749144872,current,0.02
1103,ACS712 Hall Effect Sensor,1749144874,current,0.22
1104,ACS712 Hall Effect Sensor,1749144876,current,0.24
1105,ACS712 Hall Effect Sensor,1749144879,current,0.22
1106,ACS712 Hall Effect Sensor,1749144881,current,0.04
1107,ACS712 Hall Effect Sensor,1749144883,current,0.03
1108,ACS712 Hall Effect Sensor,1749144886,current,0.03
1109,ACS712 Hall Effect Sensor,1749144888,current,0.09
1110,ACS712 Hall Effect Sensor,1749144890,current,0.04
1111,ACS712 Hall Effect Sensor,1749144981,current,0.04
1112,ACS712 Hall Effect Sensor,1749144984,current,0.25
1113,Temperature Sensor,1749144986,temperature,20.0
1114,Humidity Sensor,1749144988,humidity,67.8
1115,ACS712 Hall Effect Sensor,1749144991,current,0.07
1116,Temperature Sensor,1749144993,temperature,20.0
1117,Humidity Sensor,1749144995,humidity,67.8
1118,ACS712 Hall Effect Sensor,1749144998,current,0.03
1119,Temperature Sensor,1749145000,temperature,20.0
1120,Humidity Sensor,1749145002,humidity,67.8
1121,ACS712 Hall Effect Sensor,1749145005,current,0.02
1122,Temperature Sensor,1749145007,temperature,20.0
1123,ACS712 Hall Effect Sensor,1749145009,current,0.03
1124,ACS712 Hall Effect Sensor,1749145012,current,0.01
1125,ACS712 Hall Effect Sensor,1749145014,current,0.04
1126,ACS712 Hall Effect Sensor,1749145016,current,0.24
1127,ACS712 Hall Effect Sensor,1749145019,current,0.05
1128,ACS712 Hall Effect Sensor,1749145021,current,0.28
1129,Temperature Sensor,1749145024,temperature,20.0
1130,ACS712 Hall Effect Sensor,1749145026,current,0.04
